human_selector_action;human_selector_location;human_action;human_location;machine_action;machine_location;victim_action;victim_location;gravitygod_action;gravitygod_location;rewardgod_action;rewardgod_location;ontologygod_action;ontologygod_location;world_nr;tick_nr
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;116
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;117
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;118
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;119
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;120
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;121
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;122
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;123
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;124
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;125
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;126
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;127
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;128
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;129
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;130
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;131
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;132
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;133
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;134
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;135
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;136
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;137
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;138
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;139
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;140
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;141
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;142
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;143
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;144
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;145
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;146
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;147
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;148
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;149
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;150
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;151
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;152
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;153
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;154
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;155
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;156
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;157
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;158
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;159
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;160
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;161
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;162
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;163
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;164
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;165
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;166
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;167
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;168
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;169
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;170
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;171
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;172
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;173
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;174
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;175
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;176
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;177
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;178
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;179
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;180
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;181
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;182
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;183
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;184
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;185
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;186
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;187
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;188
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;189
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;190
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;191
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;192
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;193
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;194
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;195
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;196
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;197
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;198
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;199
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;200
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;201
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;202
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;203
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;204
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;205
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;206
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;207
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;208
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;209
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;210
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;211
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;212
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;213
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;214
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;215
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;216
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;217
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;218
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;219
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;220
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;221
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;222
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;223
GrabObject;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;224
;(4, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 11);;(0, 0);1;225
