human_selector;human;machine;victim;gravitygod;rewardgod;ontologygod;robot;world_nr;tick_nr
1;1;1;0;0;1;1;0;1;111
1;1;1;0;0;1;1;0;1;112
1;1;1;0;0;1;1;0;1;113
1;1;1;0;0;1;1;1;1;114
1;1;1;0;0;1;1;1;1;115
1;1;1;0;0;1;1;1;1;116
1;1;1;0;0;1;1;0;1;117
1;1;1;0;0;1;1;0;1;118
1;1;1;0;0;1;1;0;1;119
1;1;1;0;0;1;1;0;1;120
1;1;1;0;0;1;1;0;1;121
0;1;1;0;0;1;1;0;1;122
1;1;1;0;0;1;1;0;1;123
1;1;1;0;0;1;1;0;1;124
0;1;1;0;0;1;1;0;1;125
1;1;1;0;0;1;1;0;1;126
1;1;1;0;0;1;1;0;1;127
1;1;1;0;0;1;1;1;1;128
0;1;1;0;0;1;1;1;1;129
1;1;1;0;0;1;1;1;1;130
0;1;1;0;0;1;1;1;1;131
1;1;1;0;0;1;1;1;1;132
1;1;1;0;0;1;1;1;1;133
1;1;1;0;0;1;1;1;1;134
1;1;1;0;0;1;1;1;1;135
0;1;1;0;0;1;1;1;1;136
1;1;1;0;0;1;1;1;1;137
1;1;1;0;0;1;1;1;1;138
0;1;1;0;0;1;1;1;1;139
1;1;1;0;0;1;1;1;1;140
1;1;1;0;0;1;1;1;1;141
0;1;1;0;0;1;1;1;1;142
1;1;1;0;0;1;1;1;1;143
1;1;1;0;0;1;1;1;1;144
0;1;1;0;0;1;1;1;1;145
1;1;1;0;0;1;1;1;1;146
1;1;1;0;0;1;1;1;1;147
1;1;1;0;0;1;1;1;1;148
0;1;1;0;0;1;1;1;1;149
1;1;1;0;0;1;1;1;1;150
1;1;1;0;0;1;1;1;1;151
0;1;1;0;0;1;1;1;1;152
1;1;1;0;0;1;1;1;1;153
1;1;1;0;0;1;1;1;1;154
1;1;1;0;0;1;1;1;1;155
1;1;1;0;0;1;1;1;1;156
1;1;1;0;0;1;1;1;1;157
1;1;1;0;0;1;1;1;1;158
1;1;1;0;0;1;1;1;1;159
0;1;1;0;0;1;1;1;1;160
1;1;1;0;0;1;1;1;1;161
1;1;1;0;0;1;1;1;1;162
1;1;1;0;0;1;1;1;1;163
0;1;1;0;0;1;1;1;1;164
1;1;1;0;0;1;1;1;1;165
1;1;1;0;0;1;1;1;1;166
1;1;1;0;0;1;1;1;1;167
0;1;1;0;0;1;1;1;1;168
1;1;1;0;0;1;1;1;1;169
1;1;1;0;0;1;1;1;1;170
1;1;1;0;0;1;1;1;1;171
0;1;1;0;0;1;1;1;1;172
1;1;1;0;0;1;1;1;1;173
1;1;1;0;0;1;1;1;1;174
0;1;1;0;0;1;1;1;1;175
1;1;1;0;0;1;1;1;1;176
1;1;1;0;0;1;1;1;1;177
0;1;1;0;0;1;1;1;1;178
1;1;1;0;0;1;1;1;1;179
1;1;1;0;0;1;1;1;1;180
1;1;1;0;0;1;1;1;1;181
1;1;1;0;0;1;1;1;1;182
0;1;1;0;0;1;1;1;1;183
1;1;1;0;0;1;1;1;1;184
1;1;1;0;0;1;1;1;1;185
1;1;1;0;0;1;1;1;1;186
1;1;1;0;0;1;1;1;1;187
0;1;1;0;0;1;1;1;1;188
1;1;1;0;0;1;1;1;1;189
1;1;1;0;0;1;1;1;1;190
1;1;1;0;0;1;1;1;1;191
1;1;1;0;0;1;1;1;1;192
1;1;1;0;0;1;1;1;1;193
0;1;1;0;0;1;1;1;1;194
1;1;1;0;0;1;1;1;1;195
1;1;1;0;0;1;1;1;1;196
1;1;1;0;0;1;1;1;1;197
0;1;1;0;0;1;1;1;1;198
1;1;1;0;0;1;1;1;1;199
1;1;1;0;0;1;1;1;1;200
1;1;1;0;0;1;1;1;1;201
1;1;1;0;0;1;1;1;1;202
1;1;1;0;0;1;1;1;1;203
0;1;1;0;0;1;1;1;1;204
1;1;1;0;0;1;1;1;1;205
1;1;1;0;0;1;1;1;1;206
1;1;1;0;0;1;1;1;1;207
1;1;1;0;0;1;1;1;1;208
1;1;1;0;0;1;1;1;1;209
1;1;1;0;0;1;1;1;1;210
1;1;1;0;0;1;1;1;1;211
1;1;1;0;0;1;1;1;1;212
0;1;1;0;0;1;1;1;1;213
1;1;1;0;0;1;1;1;1;214
1;1;1;0;0;1;1;1;1;215
1;1;1;0;0;1;1;1;1;216
1;1;1;0;0;1;1;1;1;217
1;1;1;0;0;1;1;1;1;218
1;1;1;0;0;1;1;1;1;219
1;1;1;0;0;1;1;1;1;220
1;1;1;0;0;1;1;1;1;221
1;1;1;0;0;1;1;1;1;222
1;1;1;0;0;1;1;1;1;223
0;1;1;0;0;1;1;1;1;224
1;1;1;0;0;1;1;1;1;225
1;1;1;0;0;1;1;1;1;226
1;1;1;0;0;1;1;1;1;227
1;1;1;0;0;1;1;1;1;228
1;1;1;0;0;1;1;1;1;229
1;1;1;0;0;1;1;1;1;230
1;1;1;0;0;1;1;1;1;231
1;1;1;0;0;1;1;1;1;232
1;1;1;0;0;1;1;1;1;233
1;1;1;0;0;1;1;1;1;234
1;1;1;0;0;1;1;1;1;235
0;1;1;0;0;1;1;1;1;236
1;1;1;0;0;1;1;1;1;237
1;1;1;0;0;1;1;1;1;238
1;1;1;0;0;1;1;1;1;239
1;1;1;0;0;1;1;1;1;240
1;1;1;0;0;1;1;1;1;241
1;1;1;0;0;1;1;1;1;242
1;1;1;0;0;1;1;1;1;243
1;1;1;0;0;1;1;1;1;244
1;1;1;0;0;1;1;1;1;245
1;1;1;0;0;1;1;1;1;246
1;1;1;0;0;1;1;1;1;247
1;1;1;0;0;1;1;1;1;248
0;1;1;0;0;1;1;1;1;249
