human_selector_action;human_selector_location;human_action;human_location;machine_action;machine_location;victim_action;victim_location;gravitygod_action;gravitygod_location;rewardgod_action;rewardgod_location;robot_selector_action;robot_selector_location;world_nr;tick_nr
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;25
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;26
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;27
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;28
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;29
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;30
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;31
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;32
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;33
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;34
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;35
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;36
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;37
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;38
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;39
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;40
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;41
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;42
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;43
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(4, 4);3;44
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);;(4, 4);3;45
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;46
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;47
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;48
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;49
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;50
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;51
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;52
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;53
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;54
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;55
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(3, 4);3;56
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;57
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;58
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;59
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;60
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;61
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;62
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;63
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;64
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;65
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;66
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;67
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);;(3, 4);3;68
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;69
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;70
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;71
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;72
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;73
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;74
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;75
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;76
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;77
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;78
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;79
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);;(3, 4);3;80
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;81
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;82
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;83
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;84
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;85
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;86
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;87
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;88
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;89
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;90
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;91
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);;(3, 4);3;92
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;93
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;94
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;95
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;96
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;97
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;98
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;99
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;100
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;101
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(3, 4);3;102
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(4, 5);3;103
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;104
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;105
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;106
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;107
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;108
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;109
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;110
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;111
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;112
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(4, 5);3;113
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;114
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;115
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;116
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;117
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;118
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;119
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;120
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;121
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;122
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;123
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(5, 5);3;124
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveEast;(6, 5);3;125
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;126
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;127
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;128
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;129
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;130
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;131
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;132
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;133
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;134
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(6, 5);3;135
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveSouthEast;(7, 6);3;136
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;137
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;138
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;139
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;140
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;141
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;142
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;143
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;144
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;145
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;146
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);BreakObject;(7, 6);3;147
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;148
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;149
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;150
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;151
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;152
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;153
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;154
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;155
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;156
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;157
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(7, 6);3;158
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);;(7, 6);3;159
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;160
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;161
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;162
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;163
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;164
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;165
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;166
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;167
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;168
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(7, 6);3;169
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(6, 5);3;170
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;171
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;172
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;173
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;174
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;175
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;176
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;177
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;178
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;179
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(6, 5);3;180
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(5, 5);3;181
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;182
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;183
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;184
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;185
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;186
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;187
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;188
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;189
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;190
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(5, 5);3;191
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveNorthWest;(4, 4);3;192
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;193
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;194
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;195
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;196
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;197
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;198
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;199
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;200
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;201
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(4, 4);3;202
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);MoveWest;(3, 4);3;203
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;204
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;205
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;206
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;207
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;208
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);Idle;(3, 4);3;209
