human_selector_action;human_selector_location;human_action;human_location;machine_action;machine_location;victim_action;victim_location;gravitygod_action;gravitygod_location;rewardgod_action;rewardgod_location;world_nr;tick_nr
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;54
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;55
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;56
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;57
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;58
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;59
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;60
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;61
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;62
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;63
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;64
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;65
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;66
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;67
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;68
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;69
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;70
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;71
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;72
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;73
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;74
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;75
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;76
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;77
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;78
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;79
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;80
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;81
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;82
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;83
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;84
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;85
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;86
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;87
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;88
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;89
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;90
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;91
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;92
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;93
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;94
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;95
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;96
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;97
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;98
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;99
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;100
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;101
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;102
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;103
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;104
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;105
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;106
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;107
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;108
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;109
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;110
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;111
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;112
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;113
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;114
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;115
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;116
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;117
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;118
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;119
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;120
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;121
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;122
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;123
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;124
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;125
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;126
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;127
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;128
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;129
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;130
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;131
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;132
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;133
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;134
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;135
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;136
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;137
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;138
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;139
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;140
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;141
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;142
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;143
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;144
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;145
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;146
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;147
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;148
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;149
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;150
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;151
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;152
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;153
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;154
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;155
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;156
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;157
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;158
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;159
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;160
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;161
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;162
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;163
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;164
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;165
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;166
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;167
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;168
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;169
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;170
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;171
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;172
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;173
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;174
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;175
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;176
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;177
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;178
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;179
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;180
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;181
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;182
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;183
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;184
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;185
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;186
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;187
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;188
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;189
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;190
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;191
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;192
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;193
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;194
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;195
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;196
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;197
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;198
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;199
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;200
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;201
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;202
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;203
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;204
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;205
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;206
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;207
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;208
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;209
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;210
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;211
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;212
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;213
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;214
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;215
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;216
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;217
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;218
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;219
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;220
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;221
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;222
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;223
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;224
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;225
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;226
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;227
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;228
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;229
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;230
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;231
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;232
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;233
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;234
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;235
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;236
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;237
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;238
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;239
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;240
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;241
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;242
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;243
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;244
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;245
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;246
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;247
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;248
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;249
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;250
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;251
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;252
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;253
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;254
;(3, 4);;(1, 7);;(15, 7);ManageImg;(8, 7);Fall;(0, 0);;(0, 0);1;255
